old_commit	new_commit
a925aed014fed0752fc879907182951c33d72c24	8cef0a95ea12b3a29617a9b88e90bbdd5c7d18db
282bcb54a0fa0c43d7bb566295ebe311bff49d75	97027b7e4c626ea823ddef416efc4d36bdcf0924
e47a22279a3b433f154e822c394d56c3c04a299e	f0393ef2b7674a4f400a55a02c1758dd9c06d83e
650e81ce373b42b3f90bd3f4cb06200da16dbf6b	781f0ee257c8808701f9d6e02415cb46e8e7a0fc
383811a14052e143ba944d89d5424c452674057c	a95f5ae985e52bdad11c3aafd0eccd2fd3fcbd0f
46e3175dd309a639ec9b73aae8c262de00077564	065329a1193513ec269e94ea27b2700dc92f2c90
cec88675e85d89e059665d22c9f8b37273b32cd6	f3fbc44c168f2ed4c255099fe6c4d0387a45b7f5
2b5b7837c47ce351d65542c8d8909d71a0ed8d24	e85c6608370302575329cc642b39a71a1924731f
1ce682051388fe48b1bdaa944f8e5e310cab3fd9	0dc64e04bf4367824022090967abb9db160cb5c2
7bc7aa13253c918244e12a4d19dcad09361c2dd5	ff2b1acda7fd1b10f1f493c16697fa950e88eb32
a195ec1df893bb8cd1c574fa0f63f0cb2d09e3e4	732009cfa565e1a96f41e661439f132ed8c18a03
c79f76aafb924985bc618038791fad2ee6deb8d3	d35c6c022aa32f911dafcee1d3fbd3aa9ef1b534
1dd3b2db8ee0b7ff55163b2af27cb3be2da3552f	20e9f6e984d4ef421a2c3a97099f9146bc0e4104
b2c6369babc19d3826f99749c9c336cf9ad39e04	ba58fb58736e9d78777d2498d01dc967b76f9f04
51dabdbfe732d5e6f1e41988fa266e83b84bbf5a	fe317b71611e41449fa4328dd1d776c8cfedd99c
bde35905864320f404b844d74bb0257aef513a62	0e255788c36b1ebe8d461b983eac67cf35b30fe6
cf6df6b94bf7458ee5b97defaba1087a83052c9b	f3ca4ece8dd3127107d0a5bfea319f2c4d8b98fd
31d90ce70938dd488335d43ecfe008434e32de04	790bccda9d56e1c17234e67172d00a016b70998b
8c60d902d91d29f0f3615b5a11d079f24a322c05	f0fa82ded4275a6cce5f08850bbe8959e8de2c4c
27dca3fd5b37fdad5daedb98d1d8c5d4ad0c4d33	5b63346173fd63200823b7ce0e1fe14bbfd98aab
7508dc8770b07dae610cef1d73d010bbb03ab296	37225854746e00760172ad36b500b6cab3bf822f
fc0e06c12d156428e1a88cf6da9b9f35166c7330	fd6b228a3860f9b2ef5aad35522ee3c25ede598e
6b6b265c256151b22a4f6fb780969d5962fcc055	bc59a9962a151ec1cc43de98a4ad437da6620fdd
70e053e91452f645fefc48cfbb3c9b1cff8a656b	4fb4da5ff91e94cda270fbb346d0eaf36eae4a88
561f23847e2a21665345a98f252df3929a9dbaba	56f5baed731e93da69d155872ba85e57948f26cc
05b7f7d2c996dd61b978d51dd6af22b46b7b7be5	8930c5d56a5781e8b85de382e68d5d88880cacac
74f5eeb8dfd7133730603b797fcdd1f34bb25aa8	1201ef43bd848a01d0d2f8d9524a825ba5322002
b4cc47e2d9ea9b112f585e13f7047d6571aec6d1	eb1871e2c8f4dcc1e3ef76c64fe750d7993d7c94
f2c913caec9ffb643409e1af565363ba86ca405d	5f81710b555bb715265885de8962d1b5e501fa5c
17f57fd195723e2f9f3e4746ec0936a69913cc29	f07a2e47df161ca945e2793ddf6efceb69bfe33e
ccce275bc6cf10b0a6399f12085d21beb2f9802f	17334d3476ea7cc0cd6589d7ed05fe21cf4982f9
6ccb3124a8966a67afd07b8d9eec65047695cd1c	08f3325a78d5c13fbaee214569a88019a1c82faa
a83fee6bb770cd4941e180b05fe248cba8bb060d	a2826335ab655a05892ce51995ea5523e790c02a
8a520ef700998bb2a35fbd561e24b78f9b250a08	0492c7169960f082cb11e4f73a48eff3a3e2a18d
ad6c14dd12564a8213c155735968fac4fbbf75aa	d179d8daf7aa0f781ea4e2ff683b6dd294cd8796
abd836f69a1d561d9b85c74ac678c7d43b8b97fa	44241a0c1530d2e23c7ff4d24669a3dffd3638da
48e777b9f4b7b5b26aa5faeeef73917b30867c16	f8c5a115e68eca139612f7511dbaeaec1b00bff5
967ea004b53573ccbc15cd03aff16c50b5fb199c	c2e4b170185806d11861c82dac7fce99fdc00abd
a3d776c43ba1600155a87a4cc666b6ae49c7e53f	db810c1fbd55ad226df115d4acda49dc6ae6f661
0e95c43f2273ff63cfa160674ba2a0a3ae3fd816	ac87ce31f45584dc81f36fa0a5f83b6999a01f1a
3c56e88649b2849a4d05129bf01a4c3950794a38	652065fef52831f46f872367ba61ad671375d561
cf7bbfeb7a172456d6c802a832c1d3c3667ba0ba	6af2684c801aaff0756b6f3c364fb5364b1ae3a7
f22243b95eae2483b6364ea213c2982643793aca	106d46b98a0f33e22af68ee344a988491b919fc1
70be01c9cc7940a3672ccc1418fdb9d5392ada6e	33e0356c6a3aa1fc783c83c4cb5144805ffa1699
e15d80df8e00718303ff01cf6bcf6424cf64093b	80b7fbd048bf827323379a78fe5262e0be0c8791
b0ad0de61fc718146a88e00a4f9bd50065b616be	9e171511664bc5f4839867eaf3898a3db7f8188f
0f1136457148ca0326c9b97b50e1a1401b5a00b2	d123b2fc7852e356867c2480ac5dd2484301887c
db53ea320aa3e62e0b66dedbf2c2c495701edad3	414e7865e91c12ba5f64233034d9444c51dc455e
c0c7ff776115f200a46b69466a814d3974823324	42f4dea0527f1747fbcfe478c7d47ea8725b05ce
79ea9694bf0ef6d52e7db05e371c94cc6d06020f	f1621bcdbc008776414e1d798b790de6a93b890d
6bde4f2c4d2db6398d2574ec762115d33508f4cf	f1425447320ffa3c16850a802c3d11fcbf005cca
53be404c2d76f2c8767315acb86545cf08d349b0	c12219b153605bae6174ac296883e1f26dc3261f
2087af9250919bc26ce5eaaaa3ec4d731775cc89	192980aca1597edfe98afb7e1f03711e730c3b1c
d24748d3b497a25285d57621cbdd0d11fb0ae996	cdb73fc9f8b6200fceb9cf6f1f7ba28d0d0b562b
16cc9f97da06a6e210ae3c749982ee699c097ea5	84975f9430209a834b2dd38d5cfd59a16ed18f6f
fc320a17012642f1bd009cb6a1642709eb6f010f	fe6b3a8b94a3b3382116029ccbe5f76ea6320b21
2bc6cdf7c95e8ebbca9c5253b66268887a0d1cbf	2a9f95baafecdc74007b627fbf7d52a7be011205
dc88e99efabc8df7a718a0000457cedfff82bb3f	5c123ebff8f740ef180a4b8d6bc003b63a32d373
9379a1e5442e6628d6df835f4124e808c158183d	e9bf1264b9ada194a1f07335c478910f7426f97c
17ac4b6b49c64e23c67bc2f4b63d58444a898711	1349ecc7fc2322c09a1ef9358cec4e4fd458afb1
34a74c0a7b4f9b5b8c55e684ad0d1a62f32a1230	b48bb114b2c806f3602f62f1ecaa30dbb5aaf52c
7c80d15070eab6ee4aafb6236b1b8bade34846bc	14aa4a6636f59cdac16dee3da0453558470a8414
9b76f8174e5147a02256cd4ac48189c32741fd07	9ce676ccac64288fa0df52380c99b5043b9a3a92
8e7e13490c235473b229072aed5610c05c7c0325	b57844a8e21ad10d987e156ccb290ed59b25a2e2
06a1770e58b3ad6bb05be059bb0e99da41ce76df	c24e89bb382910a854ffdfddc993d5977fe0e219
b0aa90bfb99727d537210d0ca40bbcf1caf316bd	1e8b931972e78145812fe505088776e59ebfae08
1556b6984344fcd53435b8c3c7f5ac3a696642b1	f56d215d1d3015d164119ee8eea51a20bbfee0da
ac0bf307d5fb7f8a2a58a25887e351261944b542	c05cbe19be67ecff386ef887d9afd2fc22db0501
ce11635739646bcc1e563f63cafcd687f00768af	b7ffb94105fabfd93da481792632e82068e6852f
1a36fa02a83b9f56b92cfaceae9e50ce3bd3baa4	d63cb88f9cf7f4e6537215bd02cc342f1188fe58
7ae1a9df689758fd8be92179f60d5da5649ddf5d	950b295051288387f565209a3b279885f82ef9dd
1ec7b9ed7e30241ff8d97e34c53f0bbc1f7d8c03	3215fe71798f51c97a9fed935c8d07abd01017ca
cf67c5f9149ce38cdc27f62fb55a0f6ee81ed1d6	ad6eaae177ea403bb153f5408291869e2e8c2e69
30c94cfed90951ae8f856dfd7491fd9db9cfaa56	b6b76fa4c01c2da86c7ee4555641a4bbe0cbfddc
2397e8f0da460d9b589b66c177789473d920907f	745f2eb84087f70723bc2ff39f88b53214ab9be6
647775100cbbe11239bd6020c79efc40145d9f51	2a747da282aa078b355269d632a40d1db1bd837a
af6f3d8b3b7898c3e270e49406451c03e9e1c681	4b154bfad61aa31a498c611ad08a2ff2acda1025
f06b845008da116d1bfacbbbde8c6b435f67e78b	6f0d5b37bf06e927920a82984c0c1a9b0886e066
02eaa958ee3d7293443eee1e24f02e3707c37a17	f13790a736cb95b1e8f5f13599d8852b7d98fc11
db083a868a3ad96c677d1151d4948b394716a356	a90bc66cfa6b2de196dcd7d1c4dea385403f1c88
4cb015591235d32762d5b06840afe50fe09f508a	a24c836b85f180e9432b91de5e2c7a8cf6d6b37f
1a3d7f48e788b6e9ccaf9b9a15fd04fc28a6a0e5	00afbaf8dd897a4f2ab0612c15cde8d41e47c2d3
4d202c8f869ae87afe3e3ccba077363d7ee0ed19	c6b5b53eeb2e432f69a14d7b8e2ee53d1e112bc5
5c2051439e709709b520d6edc35db2ea86dfbdc9	9bfdad6eee3396086a1cb6c7b17b34662af77660
33d54663b8017e83d3bf3c3fab9fe0b30566a4a9	4d166b3de7fad43a0bec188cd3a1b03e63c093a9
bc6eb8e88d1b69c5b4d29ff74576197adab5ba8c	99a24ba8a7316052a66fb0a40a3fff95c03666a5
d505034850cf9dc0b6b88504d912e348d1c7d4b9	2cdd482d91fa7b8696e285ec0741282e7b97f953
a7c34e722febbad83c01dcc46ca2985990492c20	3a917c17bd58b9ea540404f20227d7d22568a2af
f4697fe391ffd83f4ef48ac92b76cd58a352885d	303eb19247f03178e211d91f738bfbf319b77e9c
7f19333327c0c93a3ca4220a9e243b69e8abd539	3818b5bc943ac820984e87c1073b171ba1d963f3
6a69a408a991c10d8d258b99953e5f3f1f246cd9	1ef7edb8273acb5e03817855448dbe676d6c2bfd
32414d0e0af8b05db3f316c953d7e836c0393a78	8c67c899d9d3fd5bcc1e35e9b652f6cd9f16d7ee
ed0c0237bfb5ee61dadc3f03cd0ef5450a835a39	3f54ffb439e42f797464717c29b280d8228487af
cbc53e8d6fc608b48a7eccb26ac53f19affb72fd	5a2034444133daf3ae099026c81d245395ebd27c
72133d4099f1e750e2fb25ede758e87f81ff3534	dd121af7200e6728dde13801e5c9caf611fe7907
465600f62aed13e387aba216ac4a3e91e65c3026	5ceb632eecd13eec01f16f0649978bf38515820f
e50a261e2d46a7ccbdf58522460bc7acf3cb0779	66b210afc414ffff0c1ce00782d576baf557f87b
67d7c7513d08554936f52b29b86a3b18866e336e	9fe3ba6358f2087901010cd00f977bdf54bf8dc8
62cb22e06cdac81e11c28beaf55104f0a6d56351	5e968e4f61981d7b8e0247d363fa8bf6bda84d9a
b8ad236e22b1fd2fb33c24c5388829a9545a8f91	7d926481190f19bf2e7ae0a5ee3723eeb1ea9619
4afda7a0d1126fb5267c0bf5181773be17c5d7a4	a3c39321118938c33afb56e0f372a41ff64c3f30
ba4c4178a2a0a67d004d2733cf6d1270a6e494fa	02284e99eaae63279394f41a38fc15e67bca9a19
5a4f7aa317c30eb1a55893790849b5fa00723803	032e5196c7b53455714594121fafddec341fd665
606cd34bc9a3eccd9161ac725dc2e6e5bc5be1fa	06f4a0ffa2218a23b28e30947df7497d17e3c25e
87c7d22cb0a477f48d7c359c837146a8e7da2d2f	3b53d434cc54db9d591b1c3796f7af50835837e1
5bf84f58ebf2eeb6a2877e810b78abe9daaf2f18	387300c174aa40839e2f408cc75911ddacbe4575
0ad21934ab1b4192d75c015d3845c319bc2d39ee	48f48476645005ffc49dc6f1ee72c1d44f6f1fb7
8dff308dc3cccf5cfae694036c5bcff30d0becca	dcc674663c482f69488c22736ec04c37d2efa227
b75df0ca870316de1b0421abee98b8c21aa89d86	f01cdf781ba22cb55b73f06258d391aa42eedf6e
07a03bbd63390e791eab674532124b43155c9fc9	994958d790b80e661f16fe0b7ab09ea5437a5459
9f86f712f4d7390d5b884260b03b343a2a227d67	7b0e4d46bcb70d935a37dca4184336ec66511a80
5865d9fe4ac2908e88108d1b75afddbfd1f646f6	a7575d9c31559a9ae8942894c7b1b818bc1b7039
920d1b130aa2ff4ebea37d9cc4055ab7e89e0751	32fe5c6878c9af1f57453f2a9b31cdc6387ef951
bdc44b1167f0e69a4c7f25956220db232a63853d	775ae4fbce42165f8b7b2d05c71718359fef0229
b6233c82de8a00eff76de3d4ceab710563f849f4	98bdf90ee92ad6f39e24d42c44ed77da75495184
639c857812c85a3c3b3234b8404f267d33f629c7	de5fda3efb9ac747be0968b2ae7c50fd6ebb805f
dc3b90dc7b4d7993f2a77d308a1cdb4c4bbe2638	3554ad9abf5570fc10d11f6b6f6b13369d0288a2
755c6b8e09ce915d6a0406645dd0a7a2b9c158b4	6bf53e1ee2cf37bbbc5f7cfcdaf10a79d0831e2b
cbdb297ac27e6627bc98cdd017150f050b8cdfe7	f9ca5d4a7b45e3f08f62f85e7c8b598cc943f4c7
cb43594dd149bbb3061727b3dbd6970ba293fe7f	ee10cd4aeaaf3123c5ad25d849f0ed0b260fef5e
f713a9614cb5f412cc24a693871b983aae085e1b	e3b5f16bb4da25424d22029fc13edd2306ae4c25
50154d6c1ac7f4a35ed036fd5191247f1ab5a90b	b9e5550c7ac1f8916ae542763e747077b8388e5f
95654a841ea03826e7a1e7b071858a01b34d2fa6	5a0c631c652515482ad594def92d5e43f0c96f9d
58d6f019d7319ed9ed818719aba8443d425885f1	42cdf1a11c92f9a9272bed8e31056bf708d5fb16
f5b810c240ce6a8bbdfc29cef882b5a5bc0b0b78	3956376a51da835ac1991191efa8600f247912fe
9e59d9915c8ce16b7867820a09379deacda76ae5	8c0e667dbd562d5221af5b537d00ec782559dec4
11d7fa441a43ef1459eea1cd89c5f5aab41f5d78	5068e93c55bcaf4b8287806f7eb8d6d3b603454f
af9b21cda8ab97555933d72586ee742e2d7b6b30	e8bde69e64fb336c99c2fb85978ad1cb2220638f
d05aaae75190ab1e7df0b646a9d459e2b2dfc028	902c19a9764490458a17606db3935352ee101cfc
462e94ac4c0033f85cba1436950a988295a92530	5b1677e6ce31568036281babb07e613757f1ae74
7ead293775e7f0f5d177acf02bc09b71d79a9214	892405a06fd6717f278d90dba38bd04f7a37ea35
3ffcbee04800edb3f3507e22b51036e325d1ba91	0e76f88dba9c086eba42ad4941ff85be1b1b9192
592beeb9eee9682de03115b6eac27eab30e0b815	82e3035f21693303f2001bcd3059bc7f6bf1eebc
910e6865d14956d33f43d8c0b81fa9773f81b50b	0908bc5837f17304a9286b53e1f16b4c5f2db24c
c1596740e1021bfd9f80c93e281767b772a11cda	75c7a0710898b6b4ff2d43a651452a3d3455965c
36ef83ff657c45e9ea72aea31b6f6e81ea46cac6	8914cb691ea2b819fc3cf7a134be69324790b823
ddd9dae19a03857770964a493ce74ff3b76d970b	a998788d102417f43343da9ff39114880e98a6ce
c625766337df1b3364e5cf8f825f095615c8be3c	7c415d475d7528d949e705b441b8215bf6109657
1922e237aab3674fb937b284dc16e0b687a3ced2	6876d8fe231a9f016c2c639081466104b8a246f5
f84aedd45186832ab625746cf46f9d8d44bb1db7	01bc91556b204113000db7193a8baac96c2f79af
ca5eceaff87d49be246f038d30ab87475b8d4855	51965437dd2a107d9017b7af83fbb34d9cf37c79
b2812e901f5328cbb95740c8b411932c0f5f7d36	5c0e0584190b2c7aca3f692b4b388baaadf6dadb
9b51a325efa7d8ef1802b6c52528db8fae7bb380	bd92e0e07d9bf264c2b2bd4563a594fdf941cf48
0cad8782cb18bb8fe23d28c1c7eebbe0a617e4f2	45266b34e30718290e72eb3017ca66a4b2b59a69
b4d3c317d67b33e29b4d894b976051b0e6e5f9b0	b4d3c317d67b33e29b4d894b976051b0e6e5f9b0
d684683ec2f89be225466e9f6998291548bdbed5	d684683ec2f89be225466e9f6998291548bdbed5
c32ffa76a5f2e29a2f9384c21da27048526d1517	c32ffa76a5f2e29a2f9384c21da27048526d1517
496180ae290c3e78f67beedc76f93d769e5b8dd5	496180ae290c3e78f67beedc76f93d769e5b8dd5
4d061ef3c6bd7e05fe8c10d3a00a5d649cccf276	4d061ef3c6bd7e05fe8c10d3a00a5d649cccf276
df5dd1656d763c33c6b011c551f8766f08449c72	df5dd1656d763c33c6b011c551f8766f08449c72
c9f9bef76dbe875ca462ea722f8e80a853b7a9db	c9f9bef76dbe875ca462ea722f8e80a853b7a9db
19d279d0ebd05d01c155e82efce9555f1eacc49a	19d279d0ebd05d01c155e82efce9555f1eacc49a
06159eef025ef7f87aa9c5910459b00054b97f03	06159eef025ef7f87aa9c5910459b00054b97f03
6ca420ad6993791981a9df45ec2a510f8fbc44a8	6ca420ad6993791981a9df45ec2a510f8fbc44a8
3eed3d2418055d9d911d57ec3d6abdf9615c97d4	3eed3d2418055d9d911d57ec3d6abdf9615c97d4
8ad0bdab92acbf52150448fc09d708f367e406df	8ad0bdab92acbf52150448fc09d708f367e406df
56e68b70b6c07b91ca5299b77d29b79f3a8631d4	56e68b70b6c07b91ca5299b77d29b79f3a8631d4
6942bd68ec27bbdab46addc8155e02abd0c61f0f	6942bd68ec27bbdab46addc8155e02abd0c61f0f
d5156d27d0d22be02273be6932ebdaeaf01b9808	d5156d27d0d22be02273be6932ebdaeaf01b9808
ecc01aa3bde2f76db924d3033ce57c4eebc14bb3	ecc01aa3bde2f76db924d3033ce57c4eebc14bb3
0fd6e99849d6bcf9c0c9c261a38762e31cbc5570	0fd6e99849d6bcf9c0c9c261a38762e31cbc5570
d6833661c60a3d7812de1baff1b93a96bc25c301	d6833661c60a3d7812de1baff1b93a96bc25c301
3ea13d3bcd9a038fccca948a947484e4438edf31	3ea13d3bcd9a038fccca948a947484e4438edf31
2c74a2b4b4857d150be50c05e9222894a5b690ad	2c74a2b4b4857d150be50c05e9222894a5b690ad
da1740840304494da112adc5bc81bc34cbf3d23b	da1740840304494da112adc5bc81bc34cbf3d23b
e0ead0721618fcdb89a9c802446a5b905956c633	e0ead0721618fcdb89a9c802446a5b905956c633
5b8a15b4170c4066a514dde9a23553f93e16eec7	5b8a15b4170c4066a514dde9a23553f93e16eec7
dd1f14fad4d7684ccb8eccbaffb6c4cf07604616	dd1f14fad4d7684ccb8eccbaffb6c4cf07604616
35197206e9f813d0f5eeccbcc9ff2e5e339273fa	35197206e9f813d0f5eeccbcc9ff2e5e339273fa
cb488cfcdbf1ee51f78e3994493b905d63c4c6c8	366a80b92dc2642bdce3f107499a4cd505df2bbe
c82f492ccb42cce25c225261edf79282ce780c2e	8ab71461e8b9df70ecdcc225d99120c3d3189ed3
4f415e0e20f429836bbe3321894348bc2730f38b	5c2041adc199ba36669d0302c17867ef6543ee80
74d8e1e9d8659f146c83a41c6d4bcb71cdc12e85	a3569ca35da6b3c91f2e7eb56842a45bb40c61dd
fc48a3a21181b8bdfd8d0bf335855685ba3444b0	b7f79d647a57901e7579fb6368b281ed6f180092
e5def1dd95fe5fb0a29c47374e9f49c6f8a9c00f	b227a479e27f020f8574c3551060e3c352b82a07
f4a4dba45bc6dcdebb325d36b37bdfb213b7be44	6e76969aa13d29d2b3aa8c6f49e419111c544754
af1939053240cc61a97dbda2aff2a0529335a3c3	d5aa374af5ff50d9a4caf4e73379846f69d5ff66
a6318033f13cc8b5c956dd8961bac61551fb410f	a890dae6d4ca48ba59a70c5722433830527552cb
46566e250b96c383979bbc70df99f65469a9bff8	5fc1499bf75737bdea0b85a8e35558a0e48ea295
84c9cc309e6c203938c119dbf8682fd67601ee3c	cf4749459c123c25287b25224128ab603f716dfd
6e61b4674965e782dc5a6ca1af385fc1a05dd434	f92d3d10780f57b2c9fb5134630a54617189ef3f
aabdf28ca40974b6142fdbdf75cfc7a1e577f4f8	ec3d9765d915edf5d101515ce33c5cac633a4dd1
2c92ca84bd4ca39b8a2d274711ed3d59be4c8e64	25d42c014d5b71fba5135c917af11176c39b586e
f891dad0585a44050dba6c2f3e192dc53e5d348c	a490ee1055102e20e53b7c13eb9660fdbebca89c
4e2cc1b2926daad3a59f7805787d49491a79ab55	db58e6972118748e0a121322d2e3283e5032741b
1284344697d21680dcb84ac0838f95ec60dc37bf	0455f5c93ba023316db3e79b4b20df57e582a205
3985a8aa51e795db2431fb3765dc2db6ce386c4e	4699da085295bee7f5d0badadbb22c33da9eb373
affca4af239bb50aa6b2a650d3f34bef4e7d5f94	3b1cf255de3b01df92016982843501a8c3c6831d
a1ab01c47f8491636540a53b26bf602c3d23515c	c9ad7a1f75c115c511182dea9a2689184968c7a1
10f7b8d9f9118f4377137f8676e92c986a62a89c	e139b6a930a5a9af7b59961529aff53ce30dadd4
4ed5d0a54a32a6fca4d300faa97677745edc4db8	0d46be94b584eb7dc22219d8023658abcad2e83c
a100fb2b1bf7fdd11d17e42ab7db788d5b310977	ad1c4e2c46948fcbf97cffa3c332a60ba78bdf92
f432158400dab1f7bbd022df021ae45b6b4a9b50	7d77cc7993f48f7eebc20ffd1f8ed820912526a5
7697c4fd44ab54d1646c1226c4714e106e07c04c	e56bfe128691868b148a0563f410aa1b6a1095c1
99a3dfa5536e71f49e008f0fc3c94a0e6c0bdc1d	f1872e4183744c2cb2cc3be9d93f298e6dfc0363
78db467067c5bbf928fed43b7b7110117fd63f3d	4ed86a3dc5f6eb6affbb794af71f402cfde81d20
21cadda5f0b1067417fc0fe9fed1f878cab14eb9	a120a295419f2acf20d664c972dc2adf03e3250a
398a82511b6aa625306ffcaf26a9b6f38e8c3fbc	52d822f2b4fb71ffd259aed8f43e02e082447d60
56197236aba15e761f6795dcdc2e77c3ed705f5f	bb9d677ba9afaf433cd5046d9285d4ac45af9a2c
a19c95fe82af933f84ca1b12809141dc4ed13e31	580628b844cde696c3a547a87b1df733fe393247
5ce71bcc338b0d00928f0c6864eee35292133f58	740f326c7c0dc95017d94209b361a0af5a4b89b0
5ab85860370d2bd8b04a8b34917a4b3ea24dbef2	c6eda70b6c669d84b0d4627b0f88ce4df3b76378
de00842959895920c865edbaf93217e7f35e5ee8	7c3557f73b7ef7db2d23d7a8df8351edf462d169
f373b0677e0fc6e8a3230c33c84abd51cc140c87	0413d9ad5f5d233259016aba4f698d73771cc85d
f2535de58beaff88e0c8de4a5a00e92ca6756d41	68e6a58c16a78ca8ffe28c9b2cede3f2273445c1
136257b22706e1a87ef79bf47663855a42a362b0	bdd9b2f87344b890b22d8270d55dcf9abaed52ac
bedee25739745072bcccb132749583ef975ba147	884ffd4f7717dab7f8f9a954dc67f0e12f6e12b4
29d84c8bb821ba8e0defe076cebf90d399c0a0f7	8212bb0ab7553b36d5875e214cfcc00e92c30bbc
bccbc512467a610ebff60707498dcbc0d33ae651	15e1e52b3c8071ddb6db6aee88e06b8292d5a910
fb1c55a4c1de383dba6fc7fdd09fddd3ee07a29c	a7ca2eeb2015485421d06a916409218afcd9d8f5
8ff8353a30dc2ad8fbed3606481b245905db0007	148783d4aa51d52ee45002929857d2a8648f678a
26e37eb716e0324d1a1d7d35605b2346de5da51b	d45fef8cd95ca58b6ed28b850d0d1f1dc324eb61
1b2494f18dd9569897b3e99b0be44fd32cf93805	fcad380fa3cf50ed9907415ed740b042c38120c9
f32e843f710f35d55d36c5738a37c7b131f096f4	e699194ca34cd49a953c50428443e4af529504f5
80a5c482251ce13b8b1279a83a97a3349be05645	a22fb6699ec179896564cf3aa9012e06538b67dc
442dbceb1cd294c12b6a4971e0d7f4fe25688245	3ddb1dec4ab52b14a3b3c5e67f3378ec0cc65744
25745ee6a1a6e6f823663173d75c00c4048e75a0	d55a7198e2d63e0d07bcea71420e088f781a903b
8e6fe03ff2df8df97db06d1ea45da5d1ad89ecf1	e81884d881c2fe12d8446b319042b6b28828b2d5
76225fede17f56f1b88755ea4cc1a9d47930ff9b	f12c4aceb45e5350bad464ed2532210c29c8cc28
742c0de89951ec783998e58716f36ce4df026c3b	19ec8fcc312c052ddab5b1af34543a46931680ec
0483ab00ec67a8ab62e25632dc6bb04d6d7d0fe2	ad5c4f0c31dc52d31333877d88658e2861f853b2
5ee9ca74bec0bc1cabdc17c724383b3a17ecb397	ae66bd23d03e685e1171bbed87b50eb308a2f66d
d55f43afa186a9d03bb30aa88558444719298a8c	e8d128f57e88dc540894b0dce8d96c86ce8ede31
8446040cc398ff8728f3c7e67b3c293527bdf084	d8d63edbfcc43478772b33f1edf2579fc1cb511a
52163d1ca7f2348216a765c57181ca0cd39a44dd	2966ff7ced9a43baf1f67ed588c6b1fb3276608e
e4a31a1f70f787268ed6a48ef0118aeb2849bc1b	83d293ecbd25e0725088cac7552fc657520d17d4
fa30fa81c0419da54cc6a83006a0a7446b46706c	f110d3a62e52b1f732192c9541a92a34edc3fbfa
5f6d66fa5eb7415767182689b8d34264757d0011	c84bff2ed9ae066e9412736cb042489e5702da5d
83f643329ffa08761eb639face6093c3c3afe25f	da2bba9d52154ed71c09437c3ca5eaade10de28b
65b34c0b357d19d511f7485256bee6249e5de732	890198df4f8332c6b3fdfac9d3c4e7a601c18c2a
d4cc6abf754291bebca8fb0f8a9a7ce67e347ade	df2176880a8d1687c80ced6d3245f37f092b6e74
ef3264c952e00c7fb5acdc05f37fae53fb15b7a8	b37c16620094ee3ee4047d60cbf5f302b9bbbb31
31595f45cd0760ea9a2b299857c9465f86dfefc9	b082ab12aebbe5cd4b7a8489c0e3e07690a31e61
4cb013011da820d26313aa82ea4dc2813c7ddeec	fc78e25bd5d552731ee5b5c994a5b9abb202004d
c14df3bd0c1d23cf18b6bb9884f00e3f21396cb8	cad0460e10a326968e173f5a211e8e5f199ca800
7835673850ba1b12ca264e4daaaaab68744055e9	4f0d19c4a1c1e482bc67b26a3e38a1ea70275c4f
c1de73df06e16eab91bdf034e2995b60f92adc89	5726d8059f1246a3ddd657e47c5666fd54d8c52b
1bd24b43215a6d1372864c64086cb77d8a22279d	27a68e582dd2dd86c1f86300b13ee2949e24b5fe
34f9c8e7629f1af4892434e954fb1f125202cf22	7b06a819c3aecfc51988501168eb4e3aaac575a7
142a9e7d673e59012d36378f00aebb3828d9d815	afb844467e0536bc7141308149a5a7acde7b71d5
d0641a9be1156bb3bd61094a5c8e65d4bc55b048	cbc68e51f6f2352e5f2e611aa088d3f2be55f01c
1ae34666bcae25eef9e85994579074199cf153d2	4d0937a0aadc45b8ea94b26b434a072d4c0f0102
376394b76608812a8f0590b76e9065a4beeaab0d	62c94d0efcf1658136d19315c67c5a9b3e8639f4
227aed01ffc9081ff2b1e1502cbc0170addab6bd	16e1f6226ee419a1f8201be480aaa1eeade53e24
2b7724614951362d58c936630dab18ee19091446	9c536689e8693ea4daac31053d5ce0e1a3d257eb
fec5036e9efc1ca0d4c76e6a81075b5d4de8d888	c61dba686a37d3a56b44794a907dd8be126a17e8
e1d2f5631a58b475d43267555fa961a85a2a9a1f	23c184ea7e81c7067edfdbbc972c2e894dd982db
53d28f610261aba1edddbb94422233d59062a1ea	863504c6d5e698e691e6ad5bdd663f02338540f0
fd2f7498a40a430c66d38e3514282bf1a6026048	5a0febd1fc96130f0503ee870b23f1a0a69f0ef5
fd055b8475a8b3ae29022dcbbb73cc7c0b4bba15	2603679c9477bb38fafd85866a938c839923cc28
63c40a6ce4c7b2d318dfe51e8966f34191fe679d	97b7e552779b26221aa73011cc04c60eb9754471
429155faa0fdac62e2b03cf38371f63ed5a5d3dc	6d6e56126f679517f9a1f2d263feee9e6c7524f2
9cca52d620679aad8115e6fc93035f2e7607d0e1	142001702d1abad4637ede24a7fb281c0148f143
1caaf1c24220e4f51b77f33e979c8d65b777ce06	583ea12f87d554b30a364fd11f0c497f2a8cc277
974c5c1550955fa9841a316ebe84f17a9965e0e1	325f8694407ea98ac2010de31b86e588d8abcd57
